koi_period,koi_period_err1,koi_period_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_disposition
1.3225635,2.3e-06,-2.3e-06,11.5804,,,13750.0,7.63322,-7.63322,5388.0,123.0,-123.0,0.97,,,825.226,,,1493.0,,,CANDIDATE
6.409365,1.11e-05,-1.11e-05,12.1252,0.613031,-0.613031,11300.0,4.81338,-4.81338,6191.0,117.6,-117.6,1.12,0.05,-0.05,64.1809,,,788.0,,,CANDIDATE
4.3169755,2.91e-05,-2.91e-05,10.9284,,,4670.0,4.09313,-4.09313,5683.0,122.0,-122.0,1.61,,,803.246,,,1483.0,,,CANDIDATE
5.8259928,1.2e-05,-1.2e-05,14.0157,,,12800.0,10.1712,-10.1712,4964.0,122.0,-122.0,1.2,,,71.3806,,,809.0,,,CANDIDATE
5.6605693,3.9e-06,-3.9e-06,2.4070872,0.1197317,-0.1197317,3856.1060852,66.09782,-66.09782,3551.0,74.0,-74.0,0.374358,0.0114957,-0.0114957,9.9407408,,,452.8709226,,,CONFIRMED
11.3795653,1.51e-05,-1.51e-05,2.2539464,0.1026034,-0.1026034,3147.0461739,76.177734,-76.177734,3551.0,74.0,-74.0,0.374358,0.0114957,-0.0114957,3.9180021,,,358.827663,,,CONFIRMED
3.3601377,8.6e-06,-8.6e-06,1.1843718,0.737667,-0.737667,972.9589363,58.786633,-58.786633,3551.0,74.0,-74.0,0.374358,0.0114957,-0.0114957,19.9261226,,,538.8593825,,,CONFIRMED
4.6636858,7.2e-06,-7.2e-06,12.5117,0.643505,-0.643505,11110.0,3.03005,-3.03005,5720.0,129.9,-129.9,1.16,0.06,-0.06,226.009,,,1080.0,,,CANDIDATE
2.169466,1.65e-05,-1.65e-05,5.81205,0.506319,-0.506319,1780.0,7.93164,-7.93164,5823.0,128.4,-128.4,1.35,0.07,-0.07,643.066,,,1402.0,,,CANDIDATE
1.9422802,3.8e-06,-3.8e-06,15.1178,,,8140.0,1.62465,-1.62465,6950.0,123.0,-123.0,1.6,,,2966.77,,,2056.0,,,CANDIDATE
6.1735306,2.01e-05,-2.01e-05,11.2676,,,12950.0,10.3473,-10.3473,5435.0,122.0,-122.0,0.96,,,145.598,,,967.0,,,CANDIDATE
3.6364993,2.8e-06,-2.8e-06,16.4306,0.782017,-0.782017,16700.0,0.491401,-0.491401,6552.0,134.2,-134.2,1.23,0.06,-0.06,977.668,,,1557.0,,,CANDIDATE
18.010652,0.0001757,-0.0001757,12.5654,0.849191,-0.849191,4580.0,8.1512,-8.1512,5740.0,124.6,-124.6,1.85,0.09,-0.09,61.2858,,,779.0,,,CANDIDATE
1.8851834,0.0008097,-0.0008097,17.0369,,,5450.0,3228.5,-3228.5,5807.0,122.0,-122.0,1.25,,,1582.72,,,1757.0,,,CANDIDATE
4.007232,6.7e-06,-6.7e-06,18.1614,0.968247,-0.968247,10360.0,1.17919,-1.17919,6202.0,131.6,-131.6,1.75,0.09,-0.09,1275.2,,,1664.0,,,CONFIRMED
2.3540172,6.5e-06,-6.5e-06,14.4919,0.839009,-0.839009,6660.0,5.05864,-5.05864,6114.0,126.1,-126.1,1.74,0.09,-0.09,954.677,,,1548.0,,,FALSE POSITIVE
2.3540163,6.3e-06,-6.3e-06,15.1575,,,10020.0,7.53915,-7.53915,6124.0,122.0,-122.0,1.48,,,960.683,,,1551.0,,,CANDIDATE
10.7448417,1.66e-05,-1.66e-05,11.9772,,,38070.0,12.2037,-12.2037,4701.0,122.0,-122.0,0.63,,,24.4016,,,619.0,,,CANDIDATE
5.7604868,1.26e-05,-1.26e-05,14.0917,,,14580.0,4.79591,-4.79591,5530.3,127.3,-127.3,1.12,,,158.265,,,988.0,,,CANDIDATE
1.2434016,2e-06,-2e-06,5.66309,0.52193,-0.52193,4070.0,20.2163,-20.2163,4967.0,126.6,-126.6,0.75,0.05,-0.05,412.506,,,1255.0,,,FALSE POSITIVE
2.4993895,4.5e-06,-4.5e-06,12.9239,0.690267,-0.690267,10610.0,1.90971,-1.90971,5737.0,124.0,-124.0,1.21,0.06,-0.06,945.55,,,1544.0,,,CONFIRMED
4.9640641,2.25e-05,-2.25e-05,13.6926,,,4910.0,2.42718,-2.42718,6323.0,123.0,-123.0,1.95,,,1050.08,,,1585.0,,,CANDIDATE
7.5420435,2.7e-05,-2.7e-05,9.55159,0.533134,-0.533134,7720.0,3.53362,-3.53362,5949.0,132.7,-132.7,1.07,0.05,-0.05,210.743,,,1061.0,,,CANDIDATE
1.3164901,5.1e-06,-5.1e-06,11.2218,0.792626,-0.792626,3580.0,8.49999,-8.49999,6341.0,125.5,-125.5,1.78,0.09,-0.09,1368.05,,,1694.0,,,FALSE POSITIVE
2.7625084,5.3e-06,-5.3e-06,10.8143,,,16160.0,9.10497,-9.10497,4694.0,122.0,-122.0,0.83,,,155.318,,,983.0,,,CANDIDATE
3.3759446,5.03e-05,-5.03e-05,6.03548,0.468317,-0.468317,1270.0,2.96167,-2.96167,5701.0,131.2,-131.2,1.69,0.1,-0.1,874.29,,,1514.0,,,CONFIRMED
3.3098458,1.5e-06,-1.5e-06,12.4316228,0.7775041,-0.7775041,19158.8321817,148.92244,-148.92244,4953.0,,,0.858619,0.053191,-0.053191,241.6655587,,,1005.5957745,,,CONFIRMED
2.1473577,1.37e-05,-1.37e-05,10.0889,0.657217,-0.657217,2300.0,2.88579,-2.88579,5834.0,124.7,-124.7,2.12,0.11,-0.11,1324.12,,,1680.0,,,CANDIDATE
4.162733,5.7e-06,-5.7e-06,11.1057,1.27605,-1.27605,12870.0,2.97953,-2.97953,5744.2,324.9,-324.9,0.97,0.11,-0.11,425.348,,,1265.0,,,CANDIDATE
0.708548,2.8e-06,-2.8e-06,4.66694,0.487332,-0.487332,800.0,5.96066,-5.96066,5678.0,131.0,-131.0,1.52,0.09,-0.09,1121.93,,,1612.0,,,CANDIDATE
3.3843865,9.3e-06,-9.3e-06,16.224,,,10730.0,3.01188,-3.01188,5848.0,123.0,-123.0,1.52,,,917.268,,,1533.0,,,CANDIDATE
1.4875055,5e-07,-5e-07,18.3083,,,44400.0,0.555935,-0.555935,5142.0,122.0,-122.0,0.83,,,550.26,,,1349.0,,,CANDIDATE
3.9471513,9.8e-06,-9.8e-06,18.7538,,,16080.0,158.015,-158.015,6351.0,122.0,-122.0,1.37,,,406.495,,,1250.0,,,CANDIDATE
0.6711626,2.5e-06,-2.5e-06,12.243,,,2330.0,4.24919,-4.24919,5632.0,122.0,-122.0,2.43,,,2181.85,,,1904.0,,,CANDIDATE
1.7246234,3.6e-06,-3.6e-06,15.5191,0.949066,-0.949066,11820.0,7.36744,-7.36744,5776.0,153.6,-153.6,1.37,0.08,-0.08,976.638,,,1557.0,,,CANDIDATE
4.0350169,3.3e-06,-3.3e-06,12.5268,1.52005,-1.52005,25420.0,3.62831,-3.62831,5240.2,100.8,-100.8,0.75,0.09,-0.09,126.805,,,934.0,,,CANDIDATE
0.7418594,8.91e-05,-8.91e-05,6.0238347,7.4662147,-7.4662147,2983.6257317,173.75093,-173.75093,4304.6,64.0,-64.0,0.66174,0.0974527,-0.0974527,740.8643338,,,1330.6211479,,,FALSE POSITIVE
2.5082498,8.5e-06,-8.5e-06,20.6073,,,16210.0,54.6641,-54.6641,5909.0,122.0,-122.0,1.51,,,265.723,,,1124.0,,,CANDIDATE
0.9953936,7.9e-06,-7.9e-06,1.35321,0.109257,-0.109257,280.0,0.843946,-0.843946,5697.0,149.8,-149.8,0.84,0.04,-0.04,4359.09,,,2263.0,,,CANDIDATE
0.7029205,1.9e-06,-1.9e-06,7.51559,0.496465,-0.496465,2480.0,3.4319,-3.4319,6699.0,129.5,-129.5,1.6,0.08,-0.08,5873.32,,,2438.0,,,FALSE POSITIVE
3.7170532,2.16e-05,-2.16e-05,15.999,,,7220.0,6.61931,-6.61931,6065.0,122.0,-122.0,1.9,,,891.377,,,1522.0,,,CANDIDATE
4.5879078,3.15e-05,-3.15e-05,5.59491,0.357595,-0.357595,2040.0,2.76207,-2.76207,5785.0,132.7,-132.7,1.25,0.06,-0.06,474.054,,,1299.0,,,CANDIDATE
1.9663653,1.7e-06,-1.7e-06,13.2267,0.965069,-0.965069,29670.0,7.04587,-7.04587,4687.0,125.6,-125.6,0.74,0.05,-0.05,189.304,,,1033.0,,,CANDIDATE
3.4771921,9.6e-06,-9.6e-06,11.1486,0.72465,-0.72465,3250.0,2.6979,-2.6979,6539.0,176.3,-176.3,1.94,0.11,-0.11,422.8,,,1263.0,,,FALSE POSITIVE
3.3328544,2.73e-05,-2.73e-05,13.2674,0.887676,-0.887676,2300.0,2.53463,-2.53463,6272.0,138.8,-138.8,2.91,0.16,-0.16,4271.73,,,2252.0,,,CANDIDATE
3.1474843,2.9e-06,-2.9e-06,12.7493,4.20256,-4.20256,5640.0,2851.51,-2851.51,5102.2,127.3,-127.3,0.7,0.05,-0.05,129.933,,,940.0,,,CANDIDATE
0.5417947,5.1e-06,-5.1e-06,2.8738733,1.4076043,-1.4076043,537.9244902,58.928013,-58.928013,5181.0,182.0,-182.0,0.807298,0.0471181,-0.0471181,2690.4153124,,,1836.8537579,,,FALSE POSITIVE
2.9884191,3.9e-06,-3.9e-06,16.3009,0.850637,-0.850637,12890.0,1.49052,-1.49052,6636.0,170.8,-170.8,1.4,0.07,-0.07,1658.79,,,1777.0,,,CANDIDATE
1.1472535,1.18e-05,-1.18e-05,17.228,,,4090.0,12.6547,-12.6547,9742.0,126.0,-126.0,2.59,,,16302.6,,,3147.0,,,FALSE POSITIVE
4.9208778,2.69e-05,-2.69e-05,12.4437,0.758749,-0.758749,5680.0,5.69246,-5.69246,9668.0,396.7,-396.7,1.65,0.08,-0.08,3684.32,,,2170.0,,,CANDIDATE
4.7838171,2.62e-05,-2.62e-05,11.571,0.840715,-0.840715,10210.0,25.8034,-25.8034,5688.0,126.4,-126.4,1.1,0.05,-0.05,143.512,,,964.0,,,CANDIDATE
6.9724832,7.7e-05,-7.7e-05,18.9679,6.47719,-6.47719,4110.0,729.26,-729.26,7616.0,134.4,-134.4,2.16,0.1,-0.1,5321.0,,,2379.0,,,CANDIDATE
7.4710819,2.67e-05,-2.67e-05,12.8097,,,24880.0,23.651,-23.651,5262.0,123.0,-123.0,0.81,,,50.0778,,,741.0,,,CANDIDATE
4.9197461,1.15e-05,-1.15e-05,12.6447,,,10380.0,3.63091,-3.63091,5822.0,122.0,-122.0,1.21,,,275.438,,,1134.0,,,CANDIDATE
1.6281719,3.9e-06,-3.9e-06,15.3377,,,12020.0,5.83153,-5.83153,6020.0,123.0,-123.0,1.35,,,1369.74,,,1694.0,,,CANDIDATE
0.9422588,6e-06,-6e-06,3.75015,0.313293,-0.313293,1060.0,3.55573,-3.55573,5544.7,132.7,-132.7,1.07,0.06,-0.06,1840.19,,,1824.0,,,FALSE POSITIVE
3.3187528,1.31e-05,-1.31e-05,9.77184,,,6490.0,7.07368,-7.07368,5709.0,122.0,-122.0,1.21,,,262.223,,,1121.0,,,CANDIDATE
3.4813976,3.5e-06,-3.5e-06,20.9129,1.0147,-1.0147,21800.0,5.45025,-5.45025,6704.0,135.1,-135.1,1.4,0.06,-0.06,687.809,,,1426.0,,,CANDIDATE
4.5302876,6.5e-06,-6.5e-06,12.3919,,,22840.0,6.08551,-6.08551,4693.0,122.0,-122.0,0.81,,,98.5409,,,877.0,,,CANDIDATE
1.5971584,9.2e-06,-9.2e-06,17.7465,,,5070.0,297.036,-297.036,6033.0,122.0,-122.0,2.06,,,15134.3,,,3090.0,,,FALSE POSITIVE
4.8000953,1.3e-06,-1.3e-06,17.0718101,2.2168117,-2.2168117,5241.0677476,48.727596,-48.727596,6366.0,197.0,-197.0,1.58083,0.0739598,-0.0739598,1043.344051,,,1449.5280892,,,FALSE POSITIVE
0.4405893,1.6e-06,-1.6e-06,6.74949,0.490517,-0.490517,1850.0,4.1889,-4.1889,5643.0,135.5,-135.5,1.48,0.08,-0.08,4788.57,,,2317.0,,,FALSE POSITIVE
6.1214801,2.49e-05,-2.49e-05,17.6327,,,17560.0,18.6231,-18.6231,6356.0,122.0,-122.0,1.24,,,725.656,,,1445.0,,,CANDIDATE
2.276734,8.3e-06,-8.3e-06,10.8605,0.617663,-0.617663,3620.0,3.75088,-3.75088,6494.0,130.1,-130.1,1.78,0.08,-0.08,796.052,,,1479.0,,,CANDIDATE
1.0191022,3.2e-06,-3.2e-06,7.10309,0.416402,-0.416402,2230.0,2.66925,-2.66925,6865.0,124.8,-124.8,1.53,0.07,-0.07,2426.37,,,1955.0,,,CANDIDATE
0.934057,5.2e-06,-5.2e-06,13.4544,,,620.0,2.63598,-2.63598,5023.0,122.0,-122.0,5.19,,,1287.68,,,1668.0,,,CANDIDATE
1.5080197,4.9e-06,-4.9e-06,3.01287,0.351265,-0.351265,1790.0,4.65675,-4.65675,4008.0,130.4,-130.4,0.66,0.07,-0.07,89.0458,,,855.0,,,CONFIRMED
3.9934418,8.3e-06,-8.3e-06,4.2556645,0.2432962,-0.2432962,5801.8957159,256.10855,-256.10855,3748.0,64.0,-64.0,0.523113,0.015618,-0.015618,28.2359721,,,587.9229796,,,CONFIRMED
4.5697688,1.52e-05,-1.52e-05,17.1535,,,9780.0,5.06676,-5.06676,4976.0,122.0,-122.0,1.7,,,204.884,,,1054.0,,,CANDIDATE
3.8454384,1.54e-05,-1.54e-05,13.6848,1.0387,-1.0387,4590.0,1.44375,-1.44375,6733.4,128.0,-128.0,2.02,0.15,-0.15,2030.9,,,1870.0,,,FALSE POSITIVE
4.4430866,1.01e-05,-1.01e-05,21.1475,5.91947,-5.91947,8800.0,1158.81,-1158.81,4926.5,159.5,-159.5,1.54,0.1,-0.1,184.965,,,1027.0,,,CANDIDATE
3.7804749,1.99e-05,-1.99e-05,17.9247,5.06178,-5.06178,22150.0,3092.58,-3092.58,5112.0,128.7,-128.7,0.81,0.05,-0.05,835.088,,,1497.0,,,FALSE POSITIVE
3.4590552,1.64e-05,-1.64e-05,17.1001,,,8820.0,6.49569,-6.49569,7911.0,122.0,-122.0,1.83,,,1927.33,,,1845.0,,,CANDIDATE
1.9297769,1.12e-05,-1.12e-05,7.58229,0.435823,-0.435823,4540.0,11.3209,-11.3209,4856.0,34.6,-34.6,1.14,0.02,-0.02,310.868,,,1169.0,,,CANDIDATE
4.4445101,4.8e-06,-4.8e-06,14.6892,0.742113,-0.742113,16730.0,4.74199,-4.74199,6288.0,125.3,-125.3,1.14,0.05,-0.05,347.285,,,1202.0,,,CANDIDATE
2.9038027,1.38e-05,-1.38e-05,13.4427,1.96279,-1.96279,5860.0,121.942,-121.942,6570.0,317.3,-317.3,1.51,0.08,-0.08,5592.86,,,2409.0,,,FALSE POSITIVE
0.299039,5.6e-06,-5.6e-06,2.5153001,0.23745,-0.23745,5780.6664824,469.38916,-469.38916,2955.0,95.0,-95.0,0.300639,0.0092136,-0.0092136,188.0727122,,,944.4983346,,,CANDIDATE
4.9062135,2.33e-05,-2.33e-05,17.7815,2.75346,-2.75346,7400.0,22.0142,-22.0142,7169.0,127.9,-127.9,1.92,0.28,-0.28,251.061,,,1108.0,,,CANDIDATE
2.7636665,9.1e-06,-9.1e-06,5.94208,0.353204,-0.353204,6370.0,13.876,-13.876,3868.0,157.0,-157.0,0.7,0.02,-0.02,34.207,,,673.0,,,CANDIDATE
2.3044132,1.4e-06,-1.4e-06,22.8234,0.988396,-0.988396,20290.0,1.08582,-1.08582,,,,1.55,0.07,-0.07,756.205,,,1460.0,,,CANDIDATE
0.2573207,5e-07,-5e-07,4.81101,0.444507,-0.444507,1330.0,8.2221,-8.2221,5784.0,638.4,-638.4,1.09,0.06,-0.06,5062.7,,,2349.0,,,FALSE POSITIVE
3.7576217,2.21e-05,-2.21e-05,16.0563,,,7680.0,5.79018,-5.79018,5605.0,122.0,-122.0,1.89,,,933.592,,,1539.0,,,CANDIDATE
4.3217658,4.71e-05,-4.71e-05,12.7289,,,2640.0,3.12296,-3.12296,5139.0,122.0,-122.0,2.5,,,977.267,,,1557.0,,,CANDIDATE
4.0646554,1.17e-05,-1.17e-05,8.30577,,,7700.0,2.61421,-2.61421,5647.0,122.0,-122.0,0.93,,,314.34,,,1173.0,,,CANDIDATE
3.0071496,3.9e-05,-3.9e-05,8.05598,,,3310.0,7.91566,-7.91566,5906.0,122.0,-122.0,1.45,,,1939.81,,,1848.0,,,FALSE POSITIVE
11.4707838,0.0001502,-0.0001502,1.86599,0.183555,-0.183555,1575.0,1.65379,-1.65379,4140.0,171.0,-171.0,0.73,0.06,-0.06,30.2417,,,653.0,,,CANDIDATE
2.3341583,2.8e-06,-2.8e-06,20.0937,1.09728,-1.09728,10070.0,0.770823,-0.770823,6901.0,157.7,-157.7,1.93,0.1,-0.1,3201.05,,,2095.0,,,CANDIDATE
3.7482756,0.0005589,-0.0005589,14.0065,0.7336,-0.7336,5010.0,2.55201,-2.55201,6425.0,136.4,-136.4,2.02,0.09,-0.09,2004.64,,,1864.0,,,CANDIDATE
7.1185659,4.56e-05,-4.56e-05,12.5411,0.829825,-0.829825,3920.0,8.0767,-8.0767,5945.0,124.7,-124.7,1.9,0.09,-0.09,52.4926,,,749.0,,,CANDIDATE
0.3559702,7e-07,-7e-07,6.23347,,,2320.0,28.7458,-28.7458,5562.0,122.0,-122.0,1.08,,,2541.08,,,1977.0,,,CANDIDATE
4.7654865,2.9e-05,-2.9e-05,14.441,,,6120.0,4.52917,-4.52917,6151.0,126.0,-126.0,1.85,,,806.142,,,1484.0,,,CANDIDATE
3.6337247,6.6e-06,-6.6e-06,11.4562,,,15330.0,10.2263,-10.2263,5325.0,122.0,-122.0,0.88,,,122.862,,,927.0,,,CANDIDATE
4.808498,6.3e-06,-6.3e-06,15.0839,1.65876,-1.65876,11010.0,10.9882,-10.9882,5449.5,227.7,-227.7,1.38,0.14,-0.14,67.1926,,,797.0,,,CONFIRMED
4.2380604,1.86e-05,-1.86e-05,13.0206,,,13070.0,12.2788,-12.2788,5798.0,122.0,-122.0,1.13,,,463.485,,,1292.0,,,CANDIDATE
3.994474,9.6e-06,-9.6e-06,18.9963,0.918441,-0.918441,14090.0,1.85886,-1.85886,5931.0,129.2,-129.2,1.61,0.08,-0.08,896.598,,,1524.0,,,CANDIDATE
1.4367914,9e-07,-9e-07,16.9266,,,23180.0,2.49873,-2.49873,5873.0,122.0,-122.0,1.07,,,1530.88,,,1742.0,,,CANDIDATE
10.1843061,4.07e-05,-4.07e-05,2.4497061,0.953377,-0.953377,839.9896915,88.77408,-88.77408,5454.0,185.0,-185.0,0.782681,0.0388894,-0.0388894,59.457971,,,708.2266596,,,CANDIDATE
7.7538288,2.27e-05,-2.27e-05,9.7807,0.442091,-0.442091,6560.0,2.87223,-2.87223,5504.0,108.8,-108.8,1.17,0.05,-0.05,127.967,,,937.0,,,CANDIDATE
5.4139736,2.27e-05,-2.27e-05,15.5249,1.1265,-1.1265,8400.0,6.36936,-6.36936,5425.0,184.2,-184.2,1.71,0.11,-0.11,179.736,,,1020.0,,,CANDIDATE
3.5266608,1.67e-05,-1.67e-05,5.79479,0.490823,-0.490823,1320.0,1.67938,-1.67938,5668.0,178.8,-178.8,1.58,0.12,-0.12,312.309,,,1171.0,,,CANDIDATE
1.962292,1.4e-06,-1.4e-06,17.4523,0.824429,-0.824429,20910.0,1.07258,-1.07258,6384.0,128.7,-128.7,1.16,0.05,-0.05,2085.59,,,1882.0,,,CONFIRMED
4.8033954,1.45e-05,-1.45e-05,4.4901713,7.6468186,-7.6468186,867.1363349,94.918625,-94.918625,5913.9,149.1,-149.1,1.50621,0.0848141,-0.0848141,760.1635216,,,1339.2032846,,,CANDIDATE
12.4498835,4.98e-05,-4.98e-05,20.0559,5.50204,-5.50204,1827.0,2863.81,-2863.81,8469.0,152.9,-152.9,2.51,0.09,-0.09,5588.85,,,2408.0,,,FALSE POSITIVE
11.4045112,0.0001119,-0.0001119,4.0961,0.283673,-0.283673,760.0,1.59311,-1.59311,6334.6,131.1,-131.1,1.47,0.07,-0.07,161.074,,,992.0,,,CANDIDATE
3.9919157,1.74e-05,-1.74e-05,2.45988,0.161592,-0.161592,535.0,32.026,-32.026,5645.0,132.0,-132.0,1.14,0.06,-0.06,424.412,,,1264.0,,,CANDIDATE
9.4453763,3.45e-05,-3.45e-05,1.77547,0.142329,-0.142329,863.0,49.96,-49.96,4853.0,124.4,-124.4,0.66,0.05,-0.05,33.3967,,,669.0,,,CANDIDATE
3.1660849,7.62e-05,-7.62e-05,10.333405,0.1622326,-0.1622326,5175.0320686,78.0552,-78.0552,6225.0,,,1.3377,,,916.3847298,,,1403.2634402,,,CANDIDATE
5.5765364,6.8e-06,-6.8e-06,4.5613031,0.2446758,-0.2446758,642.4206976,24.217138,-24.217138,6002.18,42.1958,-42.1958,1.52031,0.063402,-0.063402,661.1949258,,,1293.3084871,,,CANDIDATE
8.4035706,5.36e-05,-5.36e-05,2.0563,0.126659,-0.126659,490.0,25.6192,-25.6192,5910.0,120.9,-120.9,1.05,0.05,-0.05,218.228,,,1070.0,,,CANDIDATE
5.5553784,3.48e-05,-3.48e-05,13.2411,0.842573,-0.842573,1050.0,2.45627,-2.45627,8058.0,137.3,-137.3,3.79,0.15,-0.15,564.535,,,1357.0,,,FALSE POSITIVE
3.0750728,3.3e-05,-3.3e-05,3.62818,0.274993,-0.274993,510.0,1.893,-1.893,6888.0,131.8,-131.8,1.52,0.06,-0.06,948.001,,,1545.0,,,FALSE POSITIVE
4.5654898,1.76e-05,-1.76e-05,14.6507235,0.8177686,-0.8177686,8572.2024128,546.64984,-546.64984,9162.0,197.4,-197.4,1.39742,0.052098,-0.052098,2421.8674124,,,1789.4071434,,,CANDIDATE
5.479335,0.0001774,-0.0001774,15.1849562,0.6759685,-0.6759685,9196.3437964,124.627014,-124.627014,6332.7,327.3,-327.3,1.5307699,0.0653969,-0.0653969,915.6728921,,,1402.9908508,,,CANDIDATE
3.4044402,1.75e-05,-1.75e-05,15.4118,,,7190.0,13.942,-13.942,6097.0,122.0,-122.0,1.75,,,278.231,,,1137.0,,,CANDIDATE
3.059168,3.02e-05,-3.02e-05,13.504,,,7610.0,1309.54,-1309.54,5657.0,122.0,-122.0,1.08,,,6509.45,,,2502.0,,,FALSE POSITIVE
6.2804387,1.8e-05,-1.8e-05,9.96788,0.521819,-0.521819,10240.0,5.53133,-5.53133,5900.0,127.9,-127.9,0.98,0.04,-0.04,218.419,,,1071.0,,,CANDIDATE
4.0397189,3.1e-06,-3.1e-06,14.2282,0.634353,-0.634353,15110.0,0.895903,-0.895903,5758.5,127.9,-127.9,1.14,0.05,-0.05,876.846,,,1515.0,,,CONFIRMED
56.0045056,0.0002073,-0.0002073,4.6074444,0.2203692,-0.2203692,767.9192527,17.171547,-17.171547,6321.0,196.0,-196.0,1.41189,0.0640704,-0.0640704,29.9535327,,,596.6666471,,,CONFIRMED
84.2607645,0.0008756,-0.0008756,3.4359102,0.2032539,-0.2032539,440.1660616,21.959137,-21.959137,6321.0,196.0,-196.0,1.41189,0.0640704,-0.0640704,17.3744666,,,520.7120401,,,CONFIRMED
22.8909855,0.000134,-0.000134,2.5594629,0.344795,-0.344795,253.4100012,18.218567,-18.218567,6321.0,196.0,-196.0,1.41189,0.0640704,-0.0640704,98.7475477,,,803.9912632,,,CONFIRMED
13.3454771,0.0007368,-0.0007368,12.027246,0.296007,-0.296007,24630.385709,626.79913,-626.79913,5448.0,122.0,-122.0,0.720183,,,34.90087,,,619.9102437,,,CANDIDATE
0.2856701,6e-07,-6e-07,13.6948,1.80003,-1.80003,1990.0,53.7931,-53.7931,5606.0,128.2,-128.2,2.04,0.11,-0.11,1011.6,,,1571.0,,,CANDIDATE
2.8798613,2.11e-05,-2.11e-05,11.5292,0.719105,-0.719105,4820.0,6.15517,-6.15517,6086.0,147.1,-147.1,1.69,0.08,-0.08,2026.22,,,1869.0,,,CANDIDATE
2.2087864,3.58e-05,-3.58e-05,13.7924,,,4710.0,1955.74,-1955.74,5827.0,122.0,-122.0,1.3,,,11768.7,,,2901.0,,,CANDIDATE
5.9492615,3.5e-05,-3.5e-05,11.6197,,,7490.0,4.91296,-4.91296,6041.0,122.0,-122.0,1.36,,,452.584,,,1284.0,,,CANDIDATE
5.3393042,1.38e-05,-1.38e-05,7.70059,0.475754,-0.475754,2610.0,1.23228,-1.23228,5857.2,181.2,-181.2,1.49,0.09,-0.09,280.204,,,1139.0,,,CANDIDATE
4.6141256,1.78e-05,-1.78e-05,10.7957,0.702862,-0.702862,4920.0,9.85912,-9.85912,6888.0,135.2,-135.2,1.33,0.07,-0.07,167.033,,,1001.0,,,FALSE POSITIVE
1.1468708,0.0001179,-0.0001179,11.7343018,0.7581705,-0.7581705,2762.6275979,157.18568,-157.18568,6755.0,146.3,-146.3,1.99145,0.0893543,-0.0893543,12604.1379184,,,2702.390069,,,FALSE POSITIVE
17.6174652,3.26e-05,-3.26e-05,2.01411,0.127186,-0.127186,722.0,22.0389,-22.0389,5250.0,183.0,-183.0,0.81,0.05,-0.05,23.0207,,,610.0,,,CANDIDATE
2.6926692,1.03e-05,-1.03e-05,13.9087,0.925572,-0.925572,4150.0,2.26816,-2.26816,9669.0,213.4,-213.4,2.11,0.13,-0.13,7635.55,,,2604.0,,,CANDIDATE
2.6889686,9.6e-06,-9.6e-06,13.0858,0.669334,-0.669334,10930.0,5.84754,-5.84754,6685.0,136.3,-136.3,1.25,0.06,-0.06,1246.08,,,1655.0,,,CANDIDATE
1.8947564,0.0003977,-0.0003977,6.7240044,1.2643977,-1.2643977,4246.8573903,332.10052,-332.10052,,,,1.0,,,1112.4611509,,,1472.9600331,,,CANDIDATE
4.6391531,7.3e-06,-7.3e-06,13.8244,0.683011,-0.683011,14100.0,3.10085,-3.10085,5928.2,149.0,-149.0,1.15,0.05,-0.05,411.734,,,1254.0,,,CANDIDATE
2.9646096,2.7e-06,-2.7e-06,15.291,,,27860.0,3.79356,-3.79356,5306.0,124.0,-124.0,0.88,,,241.662,,,1098.0,,,FALSE POSITIVE
3.2379325,5.9e-06,-5.9e-06,11.1634,0.556533,-0.556533,8340.0,3.51279,-3.51279,6434.3,88.9,-88.9,1.19,0.05,-0.05,1164.58,,,1627.0,,,CANDIDATE
5.4521068,3.42e-05,-3.42e-05,15.3694,0.977517,-0.977517,8170.0,10.5157,-10.5157,5878.0,175.0,-175.0,1.64,0.08,-0.08,1153.14,,,1623.0,,,FALSE POSITIVE
0.879268,3.4e-06,-3.4e-06,11.9007,0.795968,-0.795968,4550.0,9.8167,-9.8167,6259.0,131.2,-131.2,1.7,0.08,-0.08,3494.7,,,2142.0,,,FALSE POSITIVE
1.3090665,3.6e-06,-3.6e-06,0.97952,0.0901436,-0.0901436,209.0,14.376,-14.376,4779.8,128.6,-128.6,0.78,0.06,-0.06,2194.21,,,1906.0,,,FALSE POSITIVE
1.532427,1.4e-06,-1.4e-06,19.4762,1.02313,-1.02313,29020.0,4.05964,-4.05964,5957.0,134.1,-134.1,1.11,0.06,-0.06,1580.66,,,1756.0,,,CANDIDATE
2.1663502,1.19e-05,-1.19e-05,14.4558,0.696734,-0.696734,5930.0,3.80898,-3.80898,9394.0,196.8,-196.8,1.92,0.07,-0.07,19658.8,,,3298.0,,,CANDIDATE
3.5514016,8.7e-06,-8.7e-06,11.8731,0.700469,-0.700469,8480.0,7.11662,-7.11662,6019.0,143.3,-143.3,1.26,0.06,-0.06,342.119,,,1198.0,,,CONFIRMED
